date,sku_id,category,sales_quantity,unit_price,sales_revenue,stock_level
2025-03-31,SKU0027,Food,12,278.08,3336.96,261
2025-03-31,SKU0020,Home,7,234.99,1644.93,18
2025-04-01,SKU0002,Sports,87,262.38,22827.06,383
2025-04-01,SKU0038,Food,22,356.12,7834.64,467
2025-04-01,SKU0030,Clothing,42,279.0,11718.0,258
2025-04-01,SKU0043,Sports,320,452.88,144921.6,262
2025-04-01,SKU0016,Clothing,64,159.34,10197.76,217
2025-04-02,SKU0020,Home,29,312.13,9051.77,282
2025-04-02,SKU0041,Electronics,109,298.62,32549.58,444
2025-04-02,SKU0030,Clothing,22,278.3,6122.6,33
2025-04-02,SKU0035,Electronics,237,138.4,32800.8,225
2025-04-02,SKU0014,Sports,-14,282.43,-3954.02,267
2025-04-02,SKU0036,Sports,63,140.09,8825.67,202
2025-04-02,SKU0029,Clothing,162,343.51,55648.62,254
2025-04-02,SKU0041,Electronics,96,242.12,23243.52,398
2025-04-03,SKU0008,Clothing,72,170.59,12282.48,236
2025-04-03,SKU0011,Sports,1,82.65,82.65,4
2025-04-03,SKU0047,Food,29,68.66,1991.14,129
2025-04-03,SKU0034,Sports,120,350.68,42081.6,49
2025-04-04,SKU0045,Food,1032,335.59,346328.88,139
2025-04-04,SKU0023,Food,77,132.04,10167.08,162
2025-04-04,SKU0008,Clothing,15,176.26,2643.9,169
2025-04-04,SKU0035,Electronics,96,87.52,8401.92,212
2025-04-04,SKU0047,Food,149,110.67,16489.83,288
2025-04-04,SKU0045,Food,449,540.6,242729.4,286
2025-04-04,SKU0045,Food,336,350.78,117862.08,409
2025-04-04,SKU0014,Sports,36,284.55,10243.8,65
2025-04-04,SKU0033,Home,157,203.42,31936.94,421
2025-04-04,SKU0007,Clothing,4,61.59,246.36,320
2025-04-05,SKU0002,Sports,65,327.64,21296.6,334
2025-04-05,SKU0046,Food,90,314.32,28288.8,496
2025-04-05,SKU0035,Electronics,32,110.37,3531.84,207
2025-04-06,SKU0020,Home,3,183.78,551.34,158
2025-04-06,SKU0036,Sports,1,153.08,153.08,254
2025-04-06,SKU0049,Electronics,48,323.78,15541.44,320
2025-04-06,SKU0008,Clothing,58,194.42,11276.36,76
2025-04-06,SKU0047,Food,71,107.02,7598.42,254
2025-04-07,SKU0031,Clothing,89,524.16,46650.24,27
2025-04-07,SKU0033,Home,9,146.36,1317.24,85
2025-04-07,SKU0049,Electronics,33,393.22,12976.26,312
2025-04-07,SKU0021,Home,81,368.68,29863.08,39
2025-04-07,SKU0005,Food,615,274.53,168835.95,143
2025-04-07,SKU0044,Electronics,31,334.14,10358.34,267
2025-04-07,SKU0049,Electronics,14,318.07,4452.98,167
2025-04-07,SKU0048,Food,36,333.46,12004.56,486
2025-04-07,SKU0028,Electronics,-7,265.45,-1858.15,56
2025-04-07,SKU0015,Home,47,263.67,12392.49,439
2025-04-08,SKU0010,Electronics,-17,504.03,-8568.51,110
2025-04-08,SKU0028,Electronics,53,205.09,10869.77,266
2025-04-08,SKU0024,Sports,127,41.89,5320.03,277
2025-04-08,SKU0031,Clothing,201,386.22,77630.22,40
2025-04-08,SKU0045,Food,-5,335.96,-1679.8,255
2025-04-09,SKU0040,Sports,62,435.82,27020.84,292
2025-04-09,SKU0046,Food,100,301.85,30185.0,248
2025-04-09,SKU0021,Home,35,370.67,12973.45,324
2025-04-09,SKU0012,Electronics,28,284.32,7960.96,190
2025-04-10,SKU0039,Clothing,97,378.02,36667.94,277
2025-04-10,SKU0039,Clothing,70,291.7,20419.0,240
2025-04-10,SKU0005,Food,103,249.66,25714.98,350
2025-04-10,SKU0016,Clothing,109,159.47,17382.23,158
2025-04-10,SKU0014,Sports,64,347.77,22257.28,385
2025-04-10,SKU0027,Food,-15,262.41,-3936.15,195
2025-04-10,SKU0023,Food,95,150.78,14324.1,279
2025-04-10,SKU0013,Food,9,226.38,2037.42,43
2025-04-11,SKU0014,Sports,19,193.62,3678.78,66
2025-04-11,SKU0049,Electronics,12,327.97,3935.64,31
2025-04-12,SKU0005,Food,283,351.39,99443.37,390
2025-04-12,SKU0002,Sports,40,197.45,7898.0,237
2025-04-13,SKU0032,Electronics,55,89.73,4935.15,32
2025-04-13,SKU0005,Food,156,254.48,39698.88,407
2025-04-13,SKU0007,Clothing,31,55.39,1717.09,446
2025-04-13,SKU0007,Clothing,14,53.17,744.38,44
2025-04-13,SKU0050,Sports,38,278.0,10564.0,213
2025-04-13,SKU0023,Food,41,151.21,6199.61,58
2025-04-14,SKU0025,Electronics,952,84.36,80310.72,47
2025-04-14,SKU0022,Food,80,331.29,26503.2,414
2025-04-14,SKU0002,Sports,107,247.4,26471.8,125
2025-04-14,SKU0040,Sports,35,590.99,20684.65,5
2025-04-14,SKU0015,Home,39,189.66,7396.74,150
2025-04-15,SKU0038,Food,12,314.09,3769.08,432
2025-04-15,SKU0003,Electronics,7,109.73,768.11,396
2025-04-15,SKU0030,Clothing,52,261.63,13604.76,437
2025-04-16,SKU0036,Sports,35,192.07,6722.45,226
2025-04-16,SKU0049,Electronics,23,386.43,8887.89,406
2025-04-16,SKU0005,Food,220,334.48,73585.6,103
2025-04-16,SKU0018,Electronics,63,230.44,14517.72,332
2025-04-16,SKU0034,Sports,91,383.27,34877.57,342
2025-04-16,SKU0043,Sports,16,303.42,4854.72,30
2025-04-16,SKU0044,Electronics,34,439.83,14954.22,433
2025-04-16,SKU0009,Electronics,39,319.85,12474.15,436
2025-04-16,SKU0004,Electronics,346,72.6,25119.6,43
2025-04-16,SKU0033,Home,86,204.34,17573.24,469
2025-04-17,SKU0019,Home,12,92.94,1115.28,115
2025-04-17,SKU0017,Food,40,257.45,10298.0,353
2025-04-17,SKU0037,Home,18,309.64,5573.52,399
2025-04-17,SKU0016,Clothing,19,142.77,2712.63,376
2025-04-17,SKU0012,Electronics,-6,256.97,-1541.82,467
2025-04-17,SKU0035,Electronics,111,102.82,11413.02,401
2025-04-18,SKU0041,Electronics,85,250.22,21268.7,483
2025-04-18,SKU0011,Sports,-15,119.43,-1791.45,363
2025-04-18,SKU0045,Food,245,485.16,118864.2,58
2025-04-18,SKU0031,Clothing,275,395.76,108834.0,308
2025-04-18,SKU0042,Sports,164,537.92,88218.88,47
2025-04-18,SKU0008,Clothing,67,181.47,12158.49,476
2025-04-18,SKU0031,Clothing,147,444.5,65341.5,199
2025-04-19,SKU0016,Clothing,-11,168.72,-1855.92,400
2025-04-19,SKU0019,Home,-10,68.98,-689.8,294
2025-04-19,SKU0018,Electronics,24,177.08,4249.92,7
2025-04-19,SKU0017,Food,87,225.49,19617.63,217
2025-04-19,SKU0019,Home,8,81.09,648.72,278
2025-04-20,SKU0018,Electronics,31,174.77,5417.87,496
2025-04-20,SKU0006,Clothing,88,534.52,47037.76,105
2025-04-20,SKU0005,Food,69,290.61,20052.09,51
2025-04-20,SKU0043,Sports,100,385.24,38524.0,249
2025-04-21,SKU0034,Sports,57,306.85,17490.45,149
2025-04-21,SKU0050,Sports,228,325.41,74193.48,40
2025-04-21,SKU0015,Home,21,160.2,3364.2,53
2025-04-21,SKU0020,Home,26,287.11,7464.86,434
2025-04-21,SKU0017,Food,211,176.43,37226.73,280
2025-04-21,SKU0029,Clothing,52,291.25,15145.0,254
2025-04-21,SKU0046,Food,35,284.08,9942.8,306
2025-04-21,SKU0003,Electronics,177,131.5,23275.5,165
2025-04-21,SKU0014,Sports,25,255.66,6391.5,497
2025-04-22,SKU0038,Food,21,238.39,5006.19,317
2025-04-22,SKU0024,Sports,23,38.25,879.75,66
2025-04-22,SKU0028,Electronics,114,247.3,28192.2,319
2025-04-22,SKU0037,Home,26,320.66,8337.16,304
2025-04-22,SKU0040,Sports,23,357.93,8232.39,78
2025-04-23,SKU0009,Electronics,44,283.29,12464.76,349
2025-04-23,SKU0030,Clothing,89,330.61,29424.29,308
2025-04-24,SKU0009,Electronics,-15,258.57,-3878.55,352
2025-04-24,SKU0016,Clothing,46,115.6,5317.6,467
2025-04-24,SKU0020,Home,7,176.92,1238.44,233
2025-04-24,SKU0008,Clothing,55,143.09,7869.95,348
2025-04-25,SKU0029,Clothing,1,344.8,344.8,155
2025-04-25,SKU0045,Food,539,319.09,171989.51,58
2025-04-25,SKU0020,Home,4,268.35,1073.4,497
2025-04-25,SKU0009,Electronics,30,276.29,8288.7,118
2025-04-25,SKU0020,Home,-17,241.54,-4106.18,146
2025-04-25,SKU0023,Food,59,154.28,9102.52,161
2025-04-25,SKU0009,Electronics,9,339.17,3052.53,102
2025-04-25,SKU0041,Electronics,26,319.33,8302.58,11
2025-04-26,SKU0018,Electronics,79,183.93,14530.47,413
2025-04-26,SKU0003,Electronics,64,179.83,11509.12,95
2025-04-26,SKU0018,Electronics,74,127.29,9419.46,200
2025-04-26,SKU0035,Electronics,42,116.28,4883.76,428
2025-04-26,SKU0025,Electronics,753,50.1,37725.3,263
2025-04-26,SKU0022,Food,-12,451.59,-5419.08,145
2025-04-26,SKU0045,Food,-5,543.74,-2718.7,194
2025-04-27,SKU0045,Food,234,451.45,105639.3,466
2025-04-27,SKU0004,Electronics,79,88.16,6964.64,295
2025-04-27,SKU0009,Electronics,7,398.95,2792.65,392
2025-04-27,SKU0005,Food,103,254.71,26235.13,312
2025-04-27,SKU0043,Sports,8,500.07,4000.56,61
2025-04-27,SKU0029,Clothing,47,377.4,17737.8,357
2025-04-28,SKU0013,Food,83,250.52,20793.16,493
2025-04-28,SKU0013,Food,23,240.01,5520.23,160
2025-04-28,SKU0027,Food,73,273.74,19983.02,326
2025-04-28,SKU0002,Sports,49,340.95,16706.55,424
2025-04-28,SKU0027,Food,11,261.35,2874.85,495
2025-04-29,SKU0013,Food,8,410.37,3282.96,425
2025-04-29,SKU0025,Electronics,228,83.41,19017.48,181
2025-04-29,SKU0036,Sports,29,224.17,6500.93,384
2025-04-29,SKU0036,Sports,53,146.23,7750.19,225
2025-04-29,SKU0035,Electronics,77,126.67,9753.59,240
2025-04-30,SKU0027,Food,54,159.08,8590.32,278
2025-04-30,SKU0032,Electronics,30,103.27,3098.1,92
2025-04-30,SKU0048,Food,31,336.83,10441.73,164
2025-04-30,SKU0034,Sports,28,339.02,9492.56,222
2025-05-01,SKU0043,Sports,133,448.28,59621.24,136
2025-05-01,SKU0043,Sports,31,406.24,12593.44,134
2025-05-01,SKU0001,Food,16,379.4,6070.4,364
2025-05-01,SKU0012,Electronics,53,217.93,11550.29,423
2025-05-01,SKU0001,Food,111,384.99,42733.89,174
2025-05-01,SKU0049,Electronics,65,267.96,17417.4,485
2025-05-01,SKU0044,Electronics,201,378.36,76050.36,358
2025-05-02,SKU0036,Sports,28,188.82,5286.96,245
2025-05-02,SKU0042,Sports,8,489.89,3919.12,412
2025-05-02,SKU0030,Clothing,-20,233.06,-4661.2,315
2025-05-02,SKU0009,Electronics,54,323.03,17443.62,213
2025-05-02,SKU0048,Food,31,259.43,8042.33,223
2025-05-03,SKU0034,Sports,143,249.44,35669.92,388
2025-05-03,SKU0010,Electronics,62,359.57,22293.34,468
2025-05-03,SKU0049,Electronics,6,309.89,1859.34,474
2025-05-03,SKU0002,Sports,81,279.86,22668.66,485
2025-05-03,SKU0006,Clothing,99,399.65,39565.35,156
2025-05-03,SKU0019,Home,81,100.79,8163.99,352
2025-05-03,SKU0040,Sports,85,329.59,28015.15,461
2025-05-04,SKU0049,Electronics,38,254.61,9675.18,40
2025-05-04,SKU0032,Electronics,76,125.45,9534.2,432
2025-05-04,SKU0030,Clothing,50,215.16,10758.0,336
2025-05-04,SKU0040,Sports,113,394.15,44538.95,343
2025-05-04,SKU0039,Clothing,158,366.58,57919.64,64
2025-05-04,SKU0042,Sports,12,463.42,5561.04,442
2025-05-04,SKU0007,Clothing,36,51.22,1843.92,499
2025-05-05,SKU0040,Sports,4,380.72,1522.88,362
2025-05-05,SKU0004,Electronics,113,94.25,10650.25,236
2025-05-05,SKU0008,Clothing,68,138.72,9432.96,152
2025-05-05,SKU0006,Clothing,85,437.03,37147.55,156
2025-05-05,SKU0003,Electronics,90,162.11,14589.9,118
2025-05-05,SKU0027,Food,24,193.76,4650.24,160
2025-05-05,SKU0015,Home,61,242.08,14766.88,254
2025-05-06,SKU0018,Electronics,32,225.18,7205.76,77
2025-05-06,SKU0002,Sports,28,212.83,5959.24,234
2025-05-06,SKU0020,Home,33,227.25,7499.25,252
2025-05-06,SKU0010,Electronics,74,509.09,37672.66,52
2025-05-07,SKU0042,Sports,61,346.51,21137.11,312
2025-05-07,SKU0017,Food,83,213.84,17748.72,43
2025-05-07,SKU0047,Food,197,82.51,16254.47,433
2025-05-07,SKU0033,Home,51,153.06,7806.06,325
2025-05-07,SKU0018,Electronics,46,190.34,8755.64,65
2025-05-07,SKU0008,Clothing,3,230.04,690.12,20
2025-05-07,SKU0019,Home,50,67.69,3384.5,371
2025-05-07,SKU0044,Electronics,78,415.69,32423.82,146
2025-05-07,SKU0028,Electronics,138,292.48,40362.24,352
2025-05-08,SKU0014,Sports,83,216.06,17932.98,246
2025-05-08,SKU0050,Sports,45,295.05,13277.25,471
2025-05-08,SKU0012,Electronics,132,308.01,40657.32,248
2025-05-08,SKU0043,Sports,69,388.8,26827.2,288
2025-05-09,SKU0021,Home,35,388.89,13611.15,70
2025-05-09,SKU0046,Food,59,414.3,24443.7,254
2025-05-09,SKU0001,Food,44,322.16,14175.04,205
2025-05-09,SKU0022,Food,-9,353.88,-3184.92,337
2025-05-09,SKU0005,Food,4,440.22,1760.88,125
2025-05-09,SKU0044,Electronics,127,501.44,63682.88,260
2025-05-09,SKU0042,Sports,31,448.71,13910.01,472
2025-05-10,SKU0017,Food,61,170.97,10429.17,55
2025-05-11,SKU0037,Home,-20,265.6,-5312.0,344
2025-05-11,SKU0050,Sports,69,324.91,22418.79,143
2025-05-11,SKU0031,Clothing,-14,513.51,-7189.14,338
2025-05-11,SKU0014,Sports,87,228.84,19909.08,96
2025-05-11,SKU0044,Electronics,114,521.71,59474.94,43
2025-05-11,SKU0032,Electronics,117,84.41,9875.97,29
2025-05-11,SKU0019,Home,61,86.52,5277.72,81
2025-05-12,SKU0020,Home,11,200.34,2203.74,122
2025-05-12,SKU0041,Electronics,28,233.03,6524.84,479
2025-05-12,SKU0011,Sports,26,77.79,2022.54,475
2025-05-12,SKU0029,Clothing,86,430.19,36996.34,179
2025-05-12,SKU0029,Clothing,146,352.3,51435.8,321
2025-05-13,SKU0005,Food,36,404.78,14572.08,419
2025-05-13,SKU0044,Electronics,28,486.03,13608.84,368
2025-05-13,SKU0024,Sports,68,37.65,2560.2,386
2025-05-13,SKU0001,Food,30,303.75,9112.5,22
2025-05-13,SKU0005,Food,192,333.13,63960.96,71
2025-05-13,SKU0010,Electronics,22,438.17,9639.74,417
2025-05-13,SKU0021,Home,81,346.98,28105.38,309
2025-05-13,SKU0032,Electronics,328,70.78,23215.84,360
2025-05-14,SKU0047,Food,59,85.37,5036.83,73
2025-05-14,SKU0007,Clothing,10,61.81,618.1,82
2025-05-14,SKU0042,Sports,16,393.78,6300.48,338
2025-05-15,SKU0021,Home,74,351.34,25999.16,295
2025-05-15,SKU0017,Food,1,287.51,287.51,199
2025-05-15,SKU0036,Sports,9,130.48,1174.32,61
2025-05-16,SKU0042,Sports,68,499.06,33936.08,216
2025-05-16,SKU0027,Food,69,162.81,11233.89,197
2025-05-16,SKU0011,Sports,1,97.33,97.33,373
2025-05-16,SKU0043,Sports,16,351.67,5626.72,414
2025-05-17,SKU0011,Sports,5,73.56,367.8,277
2025-05-17,SKU0036,Sports,238,218.54,52012.52,148
2025-05-17,SKU0001,Food,16,271.84,4349.44,152
2025-05-17,SKU0011,Sports,29,108.36,3142.44,40
2025-05-17,SKU0049,Electronics,69,279.74,19302.06,2
2025-05-17,SKU0010,Electronics,70,600.89,42062.3,396
2025-05-18,SKU0033,Home,-11,159.79,-1757.69,342
2025-05-18,SKU0024,Sports,91,39.87,3628.17,478
2025-05-18,SKU0048,Food,-20,319.24,-6384.8,103
2025-05-18,SKU0023,Food,36,139.44,5019.84,27
2025-05-18,SKU0030,Clothing,22,352.52,7755.44,370
2025-05-18,SKU0037,Home,80,382.32,30585.6,188
2025-05-18,SKU0043,Sports,212,445.37,94418.44,74
2025-05-19,SKU0047,Food,53,71.32,3779.96,262
2025-05-19,SKU0025,Electronics,688,68.68,47251.84,183
2025-05-19,SKU0046,Food,103,349.19,35966.57,149
2025-05-19,SKU0014,Sports,-7,312.0,-2184.0,335
2025-05-19,SKU0042,Sports,51,354.1,18059.1,497
2025-05-19,SKU0011,Sports,1,125.38,125.38,213
2025-05-19,SKU0041,Electronics,227,252.51,57319.77,329
2025-05-20,SKU0046,Food,60,445.24,26714.4,344
2025-05-20,SKU0006,Clothing,41,374.2,15342.2,138
2025-05-20,SKU0027,Food,9,276.73,2490.57,449
2025-05-20,SKU0010,Electronics,43,570.76,24542.68,190
2025-05-20,SKU0023,Food,77,107.88,8306.76,242
2025-05-20,SKU0013,Food,18,337.9,6082.2,237
2025-05-20,SKU0043,Sports,91,343.55,31263.05,393
2025-05-21,SKU0028,Electronics,73,293.25,21407.25,433
2025-05-21,SKU0046,Food,100,359.16,35916.0,246
2025-05-21,SKU0006,Clothing,88,401.82,35360.16,216
2025-05-21,SKU0033,Home,29,117.32,3402.28,193
2025-05-22,SKU0018,Electronics,68,132.69,9022.92,322
2025-05-22,SKU0028,Electronics,48,238.54,11449.92,348
2025-05-22,SKU0032,Electronics,337,109.65,36952.05,11
2025-05-22,SKU0026,Food,53,99.23,5259.19,459
2025-05-22,SKU0030,Clothing,70,230.74,16151.8,102
2025-05-22,SKU0018,Electronics,67,208.7,13982.9,300
2025-05-23,SKU0014,Sports,25,325.92,8148.0,317
2025-05-23,SKU0007,Clothing,31,58.99,1828.69,345
2025-05-23,SKU0005,Food,52,401.78,20892.56,109
2025-05-23,SKU0006,Clothing,69,417.61,28815.09,4
2025-05-23,SKU0030,Clothing,72,338.85,24397.2,221
2025-05-23,SKU0044,Electronics,33,497.64,16422.12,67
2025-05-23,SKU0023,Food,95,128.9,12245.5,393
2025-05-23,SKU0019,Home,188,97.53,18335.64,208
2025-05-24,SKU0015,Home,69,232.8,16063.2,486
2025-05-24,SKU0046,Food,72,397.08,28589.76,223
2025-05-24,SKU0032,Electronics,67,75.87,5083.29,467
2025-05-24,SKU0027,Food,44,233.35,10267.4,335
2025-05-24,SKU0050,Sports,99,325.25,32199.75,367
2025-05-25,SKU0030,Clothing,47,277.69,13051.43,83
2025-05-25,SKU0018,Electronics,42,189.85,7973.7,121
2025-05-25,SKU0037,Home,279,252.18,70358.22,9
2025-05-25,SKU0017,Food,-15,209.22,-3138.3,376
2025-05-25,SKU0045,Food,85,474.3,40315.5,150
2025-05-25,SKU0008,Clothing,30,189.14,5674.2,10
2025-05-25,SKU0032,Electronics,29,82.55,2393.95,45
2025-05-26,SKU0017,Food,32,178.77,5720.64,296
2025-05-26,SKU0046,Food,132,273.1,36049.2,427
2025-05-26,SKU0034,Sports,115,288.01,33121.15,45
2025-05-26,SKU0038,Food,3,270.17,810.51,107
2025-05-26,SKU0019,Home,57,74.52,4247.64,323
2025-05-26,SKU0017,Food,49,192.49,9432.01,292
2025-05-26,SKU0035,Electronics,3,109.54,328.62,31
2025-05-27,SKU0039,Clothing,48,389.25,18684.0,10
2025-05-27,SKU0033,Home,47,163.33,7676.51,94
2025-05-27,SKU0015,Home,17,148.93,2531.81,225
2025-05-27,SKU0008,Clothing,7,214.13,1498.91,216
2025-05-28,SKU0045,Food,308,408.97,125962.76,234
2025-05-28,SKU0024,Sports,106,30.69,3253.14,22
2025-05-28,SKU0029,Clothing,36,367.65,13235.4,228
2025-05-28,SKU0016,Clothing,-6,146.41,-878.46,367
2025-05-28,SKU0047,Food,-10,110.98,-1109.8,82
2025-05-28,SKU0040,Sports,208,363.05,75514.4,305
2025-05-29,SKU0031,Clothing,115,455.39,52369.85,405
2025-05-29,SKU0032,Electronics,119,84.96,10110.24,468
2025-05-30,SKU0023,Food,118,123.67,14593.06,306
2025-05-30,SKU0031,Clothing,62,490.96,30439.52,282
2025-05-30,SKU0003,Electronics,18,107.59,1936.62,322
2025-05-30,SKU0037,Home,88,300.24,26421.12,473
2025-05-30,SKU0026,Food,189,98.99,18709.11,299
2025-05-30,SKU0029,Clothing,295,247.52,73018.4,151
2025-05-30,SKU0050,Sports,86,281.07,24172.02,127
2025-05-31,SKU0034,Sports,300,370.49,111147.0,311
2025-05-31,SKU0047,Food,71,74.91,5318.61,245
2025-05-31,SKU0022,Food,44,304.35,13391.4,276
2025-06-01,SKU0002,Sports,31,331.61,10279.91,64
2025-06-01,SKU0033,Home,39,171.98,6707.22,394
2025-06-01,SKU0025,Electronics,84,77.56,6515.04,269
2025-06-01,SKU0049,Electronics,49,255.43,12516.07,364
2025-06-01,SKU0027,Food,96,189.58,18199.68,80
2025-06-01,SKU0013,Food,176,320.3,56372.8,13
2025-06-01,SKU0038,Food,4,378.55,1514.2,358
2025-06-02,SKU0046,Food,97,330.53,32061.41,136
2025-06-02,SKU0009,Electronics,19,368.09,6993.71,398
2025-06-02,SKU0004,Electronics,5,106.02,530.1,215
2025-06-02,SKU0004,Electronics,122,82.68,10086.96,263
2025-06-02,SKU0019,Home,101,65.63,6628.63,150
2025-06-02,SKU0025,Electronics,188,71.67,13473.96,224
2025-06-03,SKU0025,Electronics,698,77.6,54164.8,429
2025-06-03,SKU0044,Electronics,51,493.28,25157.28,234
2025-06-03,SKU0006,Clothing,102,491.47,50129.94,83
2025-06-03,SKU0025,Electronics,648,62.44,40461.12,108
2025-06-03,SKU0044,Electronics,88,333.07,29310.16,426
2025-06-03,SKU0015,Home,157,231.29,36312.53,383
2025-06-03,SKU0030,Clothing,90,317.14,28542.6,198
2025-06-04,SKU0025,Electronics,438,69.71,30532.98,328
2025-06-05,SKU0035,Electronics,322,133.0,42826.0,171
2025-06-05,SKU0022,Food,80,301.61,24128.8,138
2025-06-05,SKU0011,Sports,8,74.08,592.64,379
2025-06-06,SKU0013,Food,92,295.44,27180.48,58
2025-06-06,SKU0021,Home,-17,511.37,-8693.29,420
2025-06-06,SKU0036,Sports,65,129.34,8407.1,152
2025-06-07,SKU0036,Sports,99,152.18,15065.82,398
2025-06-07,SKU0010,Electronics,87,559.4,48667.8,197
2025-06-07,SKU0007,Clothing,28,46.37,1298.36,161
2025-06-07,SKU0009,Electronics,10,343.53,3435.3,355
2025-06-07,SKU0030,Clothing,154,215.71,33219.34,397
2025-06-07,SKU0024,Sports,71,40.05,2843.55,98
2025-06-08,SKU0049,Electronics,37,332.2,12291.4,355
2025-06-08,SKU0009,Electronics,27,437.59,11814.93,151
2025-06-08,SKU0006,Clothing,107,553.44,59218.08,376
2025-06-08,SKU0011,Sports,31,86.68,2687.08,27
2025-06-08,SKU0021,Home,36,430.12,15484.32,348
2025-06-08,SKU0004,Electronics,66,78.0,5148.0,176
2025-06-08,SKU0042,Sports,-5,427.72,-2138.6,176
2025-06-08,SKU0032,Electronics,13,95.59,1242.67,75
2025-06-08,SKU0004,Electronics,9,69.02,621.18,340
2025-06-09,SKU0032,Electronics,99,89.02,8812.98,476
2025-06-09,SKU0044,Electronics,88,379.96,33436.48,38
2025-06-09,SKU0029,Clothing,100,262.59,26259.0,158
2025-06-09,SKU0021,Home,-17,414.85,-7052.45,194
2025-06-09,SKU0043,Sports,91,423.92,38576.72,392
2025-06-09,SKU0031,Clothing,-20,559.55,-11191.0,219
2025-06-09,SKU0044,Electronics,95,466.3,44298.5,298
2025-06-10,SKU0003,Electronics,49,157.6,7722.4,40
2025-06-10,SKU0026,Food,34,71.25,2422.5,382
2025-06-10,SKU0023,Food,94,104.52,9824.88,401
2025-06-10,SKU0008,Clothing,7,178.47,1249.29,47
2025-06-10,SKU0018,Electronics,6,166.94,1001.64,205
2025-06-10,SKU0004,Electronics,133,71.55,9516.15,464
2025-06-10,SKU0050,Sports,108,229.98,24837.84,316
2025-06-10,SKU0027,Food,41,190.62,7815.42,377
2025-06-10,SKU0011,Sports,29,98.83,2866.07,352
2025-06-11,SKU0013,Food,203,347.78,70599.34,80
2025-06-11,SKU0048,Food,40,253.99,10159.6,471
2025-06-11,SKU0005,Food,434,291.5,126511.0,484
2025-06-11,SKU0021,Home,8,536.34,4290.72,391
2025-06-11,SKU0036,Sports,88,210.12,18490.56,128
2025-06-11,SKU0014,Sports,30,287.03,8610.9,118
2025-06-11,SKU0040,Sports,111,522.44,57990.84,438
2025-06-11,SKU0036,Sports,102,228.39,23295.78,21
2025-06-11,SKU0043,Sports,110,395.5,43505.0,172
2025-06-11,SKU0039,Clothing,48,424.4,20371.2,362
2025-06-12,SKU0012,Electronics,56,275.43,15424.08,37
2025-06-12,SKU0006,Clothing,74,527.6,39042.4,66
2025-06-12,SKU0024,Sports,25,24.33,608.25,43
2025-06-12,SKU0007,Clothing,44,40.4,1777.6,148
2025-06-12,SKU0030,Clothing,57,387.06,22062.42,82
2025-06-12,SKU0009,Electronics,35,267.74,9370.9,121
2025-06-13,SKU0020,Home,21,269.72,5664.12,431
2025-06-13,SKU0038,Food,4,384.55,1538.2,9
2025-06-13,SKU0033,Home,75,196.34,14725.5,200
2025-06-13,SKU0002,Sports,-19,248.4,-4719.6,30
2025-06-13,SKU0014,Sports,-11,209.55,-2305.05,484
2025-06-13,SKU0030,Clothing,43,228.19,9812.17,14
2025-06-14,SKU0008,Clothing,6,184.02,1104.12,455
2025-06-15,SKU0011,Sports,20,72.56,1451.2,236
2025-06-15,SKU0020,Home,5,312.16,1560.8,343
2025-06-15,SKU0039,Clothing,95,350.77,33323.15,466
2025-06-15,SKU0010,Electronics,23,400.46,9210.58,192
2025-06-15,SKU0041,Electronics,90,268.52,24166.8,107
2025-06-15,SKU0042,Sports,48,559.79,26869.92,283
2025-06-15,SKU0020,Home,8,264.64,2117.12,59
2025-06-16,SKU0045,Food,668,477.11,318709.48,152
2025-06-16,SKU0039,Clothing,63,250.36,15772.68,256
2025-06-16,SKU0043,Sports,330,521.18,171989.4,185
2025-06-17,SKU0028,Electronics,138,250.8,34610.4,169
2025-06-17,SKU0016,Clothing,63,178.24,11229.12,496
2025-06-17,SKU0039,Clothing,49,340.64,16691.36,206
2025-06-17,SKU0045,Food,264,340.07,89778.48,7
2025-06-17,SKU0042,Sports,116,562.83,65288.28,250
2025-06-17,SKU0042,Sports,40,445.0,17800.0,10
2025-06-17,SKU0047,Food,4,64.32,257.28,292
2025-06-18,SKU0014,Sports,2,309.24,618.48,264
2025-06-18,SKU0017,Food,26,212.83,5533.58,303
2025-06-18,SKU0005,Food,-20,422.45,-8449.0,315
2025-06-18,SKU0039,Clothing,46,402.05,18494.3,392
2025-06-18,SKU0026,Food,54,64.42,3478.68,87
2025-06-18,SKU0010,Electronics,34,427.7,14541.8,313
2025-06-18,SKU0027,Food,229,228.93,52424.97,228
2025-06-18,SKU0026,Food,63,101.74,6409.62,107
2025-06-19,SKU0014,Sports,88,228.02,20065.76,324
2025-06-19,SKU0018,Electronics,85,159.62,13567.7,250
2025-06-19,SKU0012,Electronics,39,235.79,9195.81,26
2025-06-19,SKU0013,Food,21,297.93,6256.53,418
2025-06-19,SKU0002,Sports,51,206.82,10547.82,448
2025-06-19,SKU0028,Electronics,93,172.41,16034.13,472
2025-06-20,SKU0035,Electronics,14,109.11,1527.54,129
2025-06-20,SKU0045,Food,-3,355.91,-1067.73,29
2025-06-20,SKU0007,Clothing,31,55.48,1719.88,354
2025-06-20,SKU0006,Clothing,17,324.78,5521.26,428
2025-06-20,SKU0025,Electronics,1543,86.71,133793.53,302
2025-06-21,SKU0050,Sports,84,263.04,22095.36,164
2025-06-21,SKU0044,Electronics,21,375.89,7893.69,70
2025-06-21,SKU0047,Food,74,62.82,4648.68,118
